"","Reporter","ReporterISO","Partner","PartnerISO","Year","ttl_val"
"428","Bahamas","BHS","World","WLD",1999,1750850304
"429","Bahamas","BHS","World","WLD",1999,426030400
"430","Bahamas","BHS","World","WLD",1999,231869696
"431","Armenia","ARM","World","WLD",1999,810846494
"432","Armenia","ARM","World","WLD",1999,231666237
"433","Belgium","BEL","World","WLD",1999,164603472960
"434","Belgium","BEL","World","WLD",1999,178866828247
"435","Bhutan","BTN","World","WLD",1999,182077408
"436","Bhutan","BTN","World","WLD",1999,115950052
"437","Bolivia (Plurinational State of)","BOL","World","WLD",1999,1835407742
"438","Bolivia (Plurinational State of)","BOL","World","WLD",1999,1401883454
"439","Brazil","BRA","World","WLD",1999,51747393438
"440","Brazil","BRA","World","WLD",1999,48011410609
"441","Belize","BLZ","World","WLD",1999,284586880
"442","Belize","BLZ","World","WLD",1999,140743376
"443","Belize","BLZ","World","WLD",1999,55279504
"444","Bulgaria","BGR","World","WLD",1999,5409527038
"445","Bulgaria","BGR","World","WLD",1999,3924528950
"446","Belarus","BLR","World","WLD",1999,6673728512
"447","Belarus","BLR","World","WLD",1999,5908927488
"448","Canada","CAN","World","WLD",1999,215554886332
"449","Canada","CAN","World","WLD",1999,238778007509
"450","Cabo Verde","CPV","World","WLD",1999,262204816
"451","Cabo Verde","CPV","World","WLD",1999,50152720
"452","Cabo Verde","CPV","World","WLD",1999,38369080
"453","Central African Rep.","CAF","World","WLD",1999,95346416
"454","Central African Rep.","CAF","World","WLD",1999,110049480
"455","Sri Lanka","LKA","World","WLD",1999,5338225152
"456","Sri Lanka","LKA","World","WLD",1999,4467271168
"457","Chile","CHL","World","WLD",1999,13891477545
"458","Chile","CHL","World","WLD",1999,15619179063
"459","China","CHN","World","WLD",1999,165699066576
"460","China","CHN","World","WLD",1999,194930778542
"461","Colombia","COL","World","WLD",1999,10659186688
"462","Colombia","COL","World","WLD",1999,11617030144
"463","Costa Rica","CRI","World","WLD",1999,5986504619
"464","Costa Rica","CRI","World","WLD",1999,6283076111
"465","Croatia","HRV","World","WLD",1999,7777378559
"466","Croatia","HRV","World","WLD",1999,4279690427
"467","Cuba","CUB","World","WLD",1999,4391241802
"468","Cuba","CUB","World","WLD",1999,1495833377
"469","Cyprus","CYP","World","WLD",1999,3617947136
"470","Cyprus","CYP","World","WLD",1999,997005504
"471","Cyprus","CYP","World","WLD",1999,601891968
"472","Czechia","CZE","World","WLD",1999,28837311765
"473","Czechia","CZE","World","WLD",1999,26842601535
"474","Benin","BEN","World","WLD",1999,690955008
"475","Benin","BEN","World","WLD",1999,225627216
"476","Denmark","DNK","World","WLD",1999,44316614710
"477","Denmark","DNK","World","WLD",1999,49027809020
"478","Dominica","DMA","World","WLD",1999,132828320
"479","Dominica","DMA","World","WLD",1999,54316352
"480","Dominica","DMA","World","WLD",1999,2141937
"481","Ecuador","ECU","World","WLD",1999,3017166537
"482","Ecuador","ECU","World","WLD",1999,4451080724
"483","El Salvador","SLV","World","WLD",1999,3128087329
"484","El Salvador","SLV","World","WLD",1999,1164156461
"485","Estonia","EST","World","WLD",1999,4109452226
"486","Estonia","EST","World","WLD",1999,3017194127
"487","Faeroe Isds","FRO","World","WLD",1999,477465030
"488","Faeroe Isds","FRO","World","WLD",1999,477880406
"489","Finland","FIN","World","WLD",1999,31614075338
"490","Finland","FIN","World","WLD",1999,41765477900
"491","France","FRA","World","WLD",1999,286592827392
"492","France","FRA","World","WLD",1999,296025161728
"493","French Polynesia","PYF","World","WLD",1999,927005761
"494","French Polynesia","PYF","World","WLD",1999,248894452
"495","Gabon","GAB","World","WLD",1999,899443356
"496","Gabon","GAB","World","WLD",1999,2072117903
"497","Georgia","GEO","World","WLD",1999,603134080
"498","Georgia","GEO","World","WLD",1999,238166192
"499","Gambia","GMB","World","WLD",1999,192156944
"500","Gambia","GMB","World","WLD",1999,12287982
"501","Germany","DEU","World","WLD",1999,473500680192
"502","Germany","DEU","World","WLD",1999,542835572736
"503","Greece","GRC","World","WLD",1999,30434422777
"504","Greece","GRC","World","WLD",1999,11035073886
"505","Greenland","GRL","World","WLD",1999,418303313
"506","Greenland","GRL","World","WLD",1999,289458589
"507","Guatemala","GTM","World","WLD",1999,4554308306
"508","Guatemala","GTM","World","WLD",1999,2458210035
"509","Guinea","GIN","World","WLD",1999,555924928
"510","Guinea","GIN","World","WLD",1999,473871648
"511","Guyana","GUY","World","WLD",1999,479928992
"512","Guyana","GUY","World","WLD",1999,474202880
"513","Guyana","GUY","World","WLD",1999,3451004
"514","Honduras","HND","World","WLD",1999,2673677312
"515","Honduras","HND","World","WLD",1999,1164394368
"516","China, Hong Kong SAR","HKG","World","WLD",1999,180710618558
"517","China, Hong Kong SAR","HKG","World","WLD",1999,174402740756
"518","China, Hong Kong SAR","HKG","World","WLD",1999,152022109016
"519","Hungary","HUN","World","WLD",1999,28008226000
"520","Hungary","HUN","World","WLD",1999,25012186000
"521","Iceland","ISL","World","WLD",1999,2315481856
"522","Iceland","ISL","World","WLD",1999,2009715840
"523","Indonesia","IDN","World","WLD",1999,24003249538
"524","Indonesia","IDN","World","WLD",1999,48665419481
"525","Iran","IRN","World","WLD",1999,12621764573
"526","Iran","IRN","World","WLD",1999,20008248712
"527","Ireland","IRL","World","WLD",1999,47207837696
"528","Ireland","IRL","World","WLD",1999,71226728448
"529","Israel","ISR","World","WLD",1999,31085575000
"530","Israel","ISR","World","WLD",1999,25839935000
"531","Italy","ITA","World","WLD",1999,220056096159
"532","Italy","ITA","World","WLD",1999,234962950629
"533","Jamaica","JAM","World","WLD",1999,2903630592
"534","Jamaica","JAM","World","WLD",1999,1239399040
"535","Jamaica","JAM","World","WLD",1999,34505096
"536","Japan","JPN","World","WLD",1999,309994471698
"537","Japan","JPN","World","WLD",1999,417610124903
"538","Jordan","JOR","World","WLD",1999,3676804864
"539","Jordan","JOR","World","WLD",1999,1820777600
"540","Jordan","JOR","World","WLD",1999,347337024
"541","Kenya","KEN","World","WLD",1999,2785610955
"542","Kenya","KEN","World","WLD",1999,1650920778
"543","Rep. of Korea","KOR","World","WLD",1999,119751244431
"544","Rep. of Korea","KOR","World","WLD",1999,143685399426
"545","Lebanon","LBN","World","WLD",1999,6205816832
"546","Lebanon","LBN","World","WLD",1999,676761280
"547","Latvia","LVA","World","WLD",1999,2946780984
"548","Latvia","LVA","World","WLD",1999,1723793807
"549","Lithuania","LTU","World","WLD",1999,4834490072
"550","Lithuania","LTU","World","WLD",1999,3003828561
"551","Luxembourg","LUX","World","WLD",1999,10346585824
"552","Luxembourg","LUX","World","WLD",1999,7673970126
"553","China, Macao SAR","MAC","World","WLD",1999,2035867008
"554","China, Macao SAR","MAC","World","WLD",1999,2196667904
"555","China, Macao SAR","MAC","World","WLD",1999,316825408
"556","Madagascar","MDG","World","WLD",1999,505340536
"557","Madagascar","MDG","World","WLD",1999,232759000
"558","Malawi","MWI","World","WLD",1999,645381248
"559","Malawi","MWI","World","WLD",1999,461925952
"560","Malawi","MWI","World","WLD",1999,23516348
"561","Malaysia","MYS","World","WLD",1999,64939219363
"562","Malaysia","MYS","World","WLD",1999,84511901587
"563","Maldives","MDV","World","WLD",1999,402151232
"564","Maldives","MDV","World","WLD",1999,63951212
"565","Mali","MLI","World","WLD",1999,827144704
"566","Mali","MLI","World","WLD",1999,501750240
"567","Mali","MLI","World","WLD",1999,29951172
"568","Malta","MLT","World","WLD",1999,2840153600
"569","Malta","MLT","World","WLD",1999,1979632128
"570","Malta","MLT","World","WLD",1999,196428624
"571","Mauritius","MUS","World","WLD",1999,2275922616
"572","Mauritius","MUS","World","WLD",1999,1562475473
"573","Mexico","MEX","World","WLD",1999,141955596288
"574","Mexico","MEX","World","WLD",1999,136262811648
"575","Mongolia","MNG","World","WLD",1999,510288928
"576","Mongolia","MNG","World","WLD",1999,358194368
"577","Montserrat","MSR","World","WLD",1999,21886272
"578","Montserrat","MSR","World","WLD",1999,1254600
"579","Montserrat","MSR","World","WLD",1999,1250410
"580","Mozambique","MOZ","World","WLD",1999,270629774
"581","Nepal","NPL","World","WLD",1999,1347482240
"582","Nepal","NPL","World","WLD",1999,524294592
"583","Netherlands","NLD","World","WLD",1999,167875451178
"584","Netherlands","NLD","World","WLD",1999,170538253232
"585","New Zealand","NZL","World","WLD",1999,14318347193
"586","New Zealand","NZL","World","WLD",1999,12473943873
"587","Nicaragua","NIC","World","WLD",1999,1723042302
"588","Nicaragua","NIC","World","WLD",1999,508482031
"589","Niger","NER","World","WLD",1999,394766272
"590","Niger","NER","World","WLD",1999,293887168
"591","Niger","NER","World","WLD",1999,113371216
"592","Nigeria","NGA","World","WLD",1999,4482496512
"593","Nigeria","NGA","World","WLD",1999,16123503616
"594","Norway","NOR","World","WLD",1999,34172692480
"595","Norway","NOR","World","WLD",1999,45479329792
"596","Panama","PAN","World","WLD",1999,3515188117
"597","Panama","PAN","World","WLD",1999,707130402
"598","Paraguay","PRY","World","WLD",1999,1905851232
"599","Paraguay","PRY","World","WLD",1999,740768872
"600","Peru","PER","World","WLD",1999,6822840670
"601","Peru","PER","World","WLD",1999,5932053067
"602","Poland","POL","World","WLD",1999,45876120000
"603","Poland","POL","World","WLD",1999,27374963000
"604","Portugal","PRT","World","WLD",1999,39828577376
"605","Portugal","PRT","World","WLD",1999,24493549734
"606","Romania","ROU","World","WLD",1999,10395266048
"607","Romania","ROU","World","WLD",1999,8502972928
"608","Russian Federation","RUS","World","WLD",1999,30291545551
"609","Russian Federation","RUS","World","WLD",1999,72884999952
"610","Saint Kitts and Nevis","KNA","World","WLD",1999,152771968
"611","Saint Kitts and Nevis","KNA","World","WLD",1999,27930712
"612","Saint Kitts and Nevis","KNA","World","WLD",1999,2532455
"613","Saint Vincent and the Grenadines","VCT","World","WLD",1999,200717984
"614","Saint Vincent and the Grenadines","VCT","World","WLD",1999,49406644
"615","Saint Vincent and the Grenadines","VCT","World","WLD",1999,4620441
"616","Sao Tome and Principe","STP","World","WLD",1999,38008344
"617","Sao Tome and Principe","STP","World","WLD",1999,2194828
"618","Saudi Arabia","SAU","World","WLD",1999,28031635613
"619","Saudi Arabia","SAU","World","WLD",1999,50693813581
"620","Saudi Arabia","SAU","World","WLD",1999,499085623
"621","Senegal","SEN","World","WLD",1999,1604359110
"622","Senegal","SEN","World","WLD",1999,471319844
"623","Seychelles","SYC","World","WLD",1999,429447856
"624","Seychelles","SYC","World","WLD",1999,144963884
"625","Seychelles","SYC","World","WLD",1999,36168679
"626","India","IND","World","WLD",1999,50010898627
"627","India","IND","World","WLD",1999,36919977135
"628","Singapore","SGP","World","WLD",1999,111060866386
"629","Singapore","SGP","World","WLD",1999,114681728362
"630","Slovakia","SVK","World","WLD",1999,11130500282
"631","Slovakia","SVK","World","WLD",1999,10056773255
"632","Slovenia","SVN","World","WLD",1999,10081416835
"633","Slovenia","SVN","World","WLD",1999,8545870832
"634","So. African Customs Union","ZAF","World","WLD",1999,24092430336
"635","So. African Customs Union","ZAF","World","WLD",1999,23188553728
"636","Spain","ESP","World","WLD",1999,147865871280
"637","Spain","ESP","World","WLD",1999,111492928927
"638","Fmr Sudan","SDN","World","WLD",1999,992804928
"639","Fmr Sudan","SDN","World","WLD",1999,222063840
"640","Sweden","SWE","World","WLD",1999,63989285556
"641","Sweden","SWE","World","WLD",1999,75660616644
"642","Switzerland","CHE","World","WLD",1999,79857074176
"643","Switzerland","CHE","World","WLD",1999,80299720704
"644","Thailand","THA","World","WLD",1999,50309073337
"645","Thailand","THA","World","WLD",1999,58423032127
"646","Togo","TGO","World","WLD",1999,668242112
"647","Togo","TGO","World","WLD",1999,360342976
"648","Togo","TGO","World","WLD",1999,115450360
"649","Trinidad and Tobago","TTO","World","WLD",1999,2743761466
"650","Trinidad and Tobago","TTO","World","WLD",1999,2805664263
"651","United Arab Emirates","ARE","World","WLD",1999,25911556936
"652","United Arab Emirates","ARE","World","WLD",1999,26479226340
"653","United Arab Emirates","ARE","World","WLD",1999,6262692300
"654","Turkey","TUR","World","WLD",1999,40686712277
"655","Turkey","TUR","World","WLD",1999,26587173645
"656","Turkmenistan","TKM","World","WLD",1999,1478246016
"657","Turkmenistan","TKM","World","WLD",1999,1186990848
"658","Turks and Caicos Isds","TCA","World","WLD",1999,147365683
"659","Turks and Caicos Isds","TCA","World","WLD",1999,7672414
"660","Tuvalu","TUV","World","WLD",1999,8090058
"661","Uganda","UGA","World","WLD",1999,1015226161
"662","Uganda","UGA","World","WLD",1999,505700680
"663","North Macedonia","MKD","World","WLD",1999,1776133248
"664","North Macedonia","MKD","World","WLD",1999,1191261568
"665","United Kingdom","GBR","World","WLD",1999,315333083128
"666","United Kingdom","GBR","World","WLD",1999,265442493128
"667","United Rep. of Tanzania","TZA","World","WLD",1999,1588020090
"668","United Rep. of Tanzania","TZA","World","WLD",1999,642050059
"669","USA","USA","World","WLD",1999,1059220066421
"670","USA","USA","World","WLD",1999,692783783523
"671","USA","USA","World","WLD",1999,50624503309
"672","Uruguay","URY","World","WLD",1999,3356245106
"673","Uruguay","URY","World","WLD",1999,2237041803
"674","Venezuela","VEN","World","WLD",1999,13553948776
"675","Venezuela","VEN","World","WLD",1999,20076191895
"676","Zambia","ZMB","World","WLD",1999,822126464
"677","Zambia","ZMB","World","WLD",1999,1062903296
"678","Albania","ALB","World","WLD",2000,1089467879
"679","Albania","ALB","World","WLD",2000,261475781
"680","Algeria","DZA","World","WLD",2000,9152077226
"681","Algeria","DZA","World","WLD",2000,22031287644
"682","Andorra","AND","World","WLD",2000,1011959615
"683","Andorra","AND","World","WLD",2000,45329043
"684","Antigua and Barbuda","ATG","World","WLD",2000,338187415
"685","Antigua and Barbuda","ATG","World","WLD",2000,22519698
"686","Antigua and Barbuda","ATG","World","WLD",2000,19497871
"687","Azerbaijan","AZE","World","WLD",2000,1172038210
"688","Azerbaijan","AZE","World","WLD",2000,1745251936
"689","Argentina","ARG","World","WLD",2000,25280463491
"690","Argentina","ARG","World","WLD",2000,26341029193
"691","Australia","AUS","World","WLD",2000,71555125639
"692","Australia","AUS","World","WLD",2000,63766334251
"693","Australia","AUS","World","WLD",2000,288391032
"694","Austria","AUT","World","WLD",2000,68373911913
"695","Austria","AUT","World","WLD",2000,63674699062
"696","Bahamas","BHS","World","WLD",2000,2002171986
"697","Bahamas","BHS","World","WLD",2000,554884272
"698","Bahamas","BHS","World","WLD",2000,310646553
"699","Armenia","ARM","World","WLD",2000,840307429
"700","Armenia","ARM","World","WLD",2000,294102939
"701","Armenia","ARM","World","WLD",2000,90216179
"702","Barbados","BRB","World","WLD",2000,1155540249
"703","Barbados","BRB","World","WLD",2000,272834481
"704","Barbados","BRB","World","WLD",2000,82679974
"705","Belgium","BEL","World","WLD",2000,176990651494
"706","Belgium","BEL","World","WLD",2000,187838904743
"707","Bolivia (Plurinational State of)","BOL","World","WLD",2000,1848731517
"708","Bolivia (Plurinational State of)","BOL","World","WLD",2000,1456674073
"709","Botswana","BWA","World","WLD",2000,2078935789
"710","Botswana","BWA","World","WLD",2000,2778832289
"711","Brazil","BRA","World","WLD",2000,60045621239
"712","Brazil","BRA","World","WLD",2000,54993153735
"713","Brazil","BRA","World","WLD",2000,124477282
"714","Belize","BLZ","World","WLD",2000,446932894
"715","Belize","BLZ","World","WLD",2000,200215099
"716","Belize","BLZ","World","WLD",2000,14687687
"717","Bulgaria","BGR","World","WLD",2000,6504688325
"718","Bulgaria","BGR","World","WLD",2000,4821843864
"719","Belarus","BLR","World","WLD",2000,8646200000
"720","Belarus","BLR","World","WLD",2000,7331059000
"721","Cambodia","KHM","World","WLD",2000,1438774687
"722","Cambodia","KHM","World","WLD",2000,1389454739
"723","Cameroon","CMR","World","WLD",2000,1483629578
"724","Cameroon","CMR","World","WLD",2000,1822623715
"725","Canada","CAN","World","WLD",2000,240088243660
"726","Canada","CAN","World","WLD",2000,277419920540
"727","Canada","CAN","World","WLD",2000,18533532553
"728","Canada","CAN","World","WLD",2000,4538174189
"729","Cabo Verde","CPV","World","WLD",2000,237260889
"730","Cabo Verde","CPV","World","WLD",2000,49282564
"731","Cabo Verde","CPV","World","WLD",2000,38174411
"732","Sri Lanka","LKA","World","WLD",2000,6177815058
"733","Sri Lanka","LKA","World","WLD",2000,5337517843
"734","Sri Lanka","LKA","World","WLD",2000,134813218
"735","Chile","CHL","World","WLD",2000,16619725987
"736","Chile","CHL","World","WLD",2000,18214503759
"737","China","CHN","World","WLD",2000,225093731030
"738","China","CHN","World","WLD",2000,249202551015
"739","China","CHN","World","WLD",2000,7173103927
"740","Colombia","COL","World","WLD",2000,11757001451
"741","Colombia","COL","World","WLD",2000,13158400847
"742","Mayotte","MYT","World","WLD",2000,138722553
"743","Mayotte","MYT","World","WLD",2000,2754154
"744","Cook Isds","COK","World","WLD",2000,8907081
"745","Cook Isds","COK","World","WLD",2000,1586562
"746","Costa Rica","CRI","World","WLD",2000,6028858249
"747","Costa Rica","CRI","World","WLD",2000,5486878368
"748","Croatia","HRV","World","WLD",2000,7886511618
"749","Croatia","HRV","World","WLD",2000,4431597348
"750","Cuba","CUB","World","WLD",2000,4843261214
"751","Cuba","CUB","World","WLD",2000,1676061811
"752","Cyprus","CYP","World","WLD",2000,3846316785
"753","Cyprus","CYP","World","WLD",2000,980554638
"754","Cyprus","CYP","World","WLD",2000,565620944
"755","Cyprus","CYP","World","WLD",2000,1376602
"756","Czechia","CZE","World","WLD",2000,32242586506
"757","Czechia","CZE","World","WLD",2000,29052866787
"758","Benin","BEN","World","WLD",2000,547076221
"759","Benin","BEN","World","WLD",2000,189795148
"760","Denmark","DNK","World","WLD",2000,44533303695
"761","Denmark","DNK","World","WLD",2000,49102286748
"762","Dominica","DMA","World","WLD",2000,148167404
"763","Dominica","DMA","World","WLD",2000,53582548
"764","Dominica","DMA","World","WLD",2000,2645195
"765","Ecuador","ECU","World","WLD",2000,3445927694
"766","Ecuador","ECU","World","WLD",2000,4821869284
"767","El Salvador","SLV","World","WLD",2000,4947706935
"768","El Salvador","SLV","World","WLD",2000,2941306058
"769","Ethiopia","ETH","World","WLD",2000,1260492863
"770","Ethiopia","ETH","World","WLD",2000,482293687
"771","Estonia","EST","World","WLD",2000,5051531691
"772","Estonia","EST","World","WLD",2000,3829703514
"773","Estonia","EST","World","WLD",2000,1070844
"774","Faeroe Isds","FRO","World","WLD",2000,532820288
"775","Faeroe Isds","FRO","World","WLD",2000,476729053
"776","Fiji","FJI","World","WLD",2000,772274302
"777","Fiji","FJI","World","WLD",2000,465940021
"778","Finland","FIN","World","WLD",2000,33886398313
"779","Finland","FIN","World","WLD",2000,45474931211
"780","France","FRA","World","WLD",2000,303757850581
"781","France","FRA","World","WLD",2000,295345419474
"782","France","FRA","World","WLD",2000,3047473481
"783","French Polynesia","PYF","World","WLD",2000,976563653
"784","French Polynesia","PYF","World","WLD",2000,222528632
"785","Gabon","GAB","World","WLD",2000,951688753
"786","Gabon","GAB","World","WLD",2000,2601484084
"787","Georgia","GEO","World","WLD",2000,709376222
"788","Georgia","GEO","World","WLD",2000,322748680
"789","Germany","DEU","World","WLD",2000,500830026000
"790","Germany","DEU","World","WLD",2000,549606741000
"791","Greece","GRC","World","WLD",2000,29486860105
"792","Greece","GRC","World","WLD",2000,10847422723
"793","Greenland","GRL","World","WLD",2000,364494856
"794","Greenland","GRL","World","WLD",2000,271329233
"795","Grenada","GRD","World","WLD",2000,238790622
"796","Grenada","GRD","World","WLD",2000,75844014
"797","Grenada","GRD","World","WLD",2000,5223336
"798","Guatemala","GTM","World","WLD",2000,5167280841
"799","Guatemala","GTM","World","WLD",2000,2699033933
"800","Guinea","GIN","World","WLD",2000,616365050
"801","Guinea","GIN","World","WLD",2000,529465775
"802","Guyana","GUY","World","WLD",2000,573430525
"803","Guyana","GUY","World","WLD",2000,520409508
"804","Guyana","GUY","World","WLD",2000,2040567
"805","Honduras","HND","World","WLD",2000,2826107236
"806","Honduras","HND","World","WLD",2000,1358695476
"807","Honduras","HND","World","WLD",2000,197521323
"808","China, Hong Kong SAR","HKG","World","WLD",2000,214068411615
"809","China, Hong Kong SAR","HKG","World","WLD",2000,202710086414
"810","China, Hong Kong SAR","HKG","World","WLD",2000,179170251975
"811","Hungary","HUN","World","WLD",2000,32080002000
"812","Hungary","HUN","World","WLD",2000,28092242000
"813","Iceland","ISL","World","WLD",2000,2582983029
"814","Iceland","ISL","World","WLD",2000,1900881302
"815","Indonesia","IDN","World","WLD",2000,33514804833
"816","Indonesia","IDN","World","WLD",2000,62124006936
"817","Indonesia","IDN","World","WLD",2000,296462447
"818","Iran","IRN","World","WLD",2000,13626007038
"819","Iran","IRN","World","WLD",2000,2.8345e+10
"820","Ireland","IRL","World","WLD",2000,50648770771
"821","Ireland","IRL","World","WLD",2000,76261884998
"822","Israel","ISR","World","WLD",2000,35742024000
"823","Israel","ISR","World","WLD",2000,31407370000
"824","Italy","ITA","World","WLD",2000,238068541484
"825","Italy","ITA","World","WLD",2000,239931704039
"826","Côte d'Ivoire","CIV","World","WLD",2000,2484751717
"827","Côte d'Ivoire","CIV","World","WLD",2000,3611252483
"828","Jamaica","JAM","World","WLD",2000,3191649483
"829","Jamaica","JAM","World","WLD",2000,1307598876
"830","Jamaica","JAM","World","WLD",2000,39758541
"831","Japan","JPN","World","WLD",2000,379708376255
"832","Japan","JPN","World","WLD",2000,479275540084
"833","Kazakhstan","KAZ","World","WLD",2000,4987038900
"834","Kazakhstan","KAZ","World","WLD",2000,8679362200
"835","Jordan","JOR","World","WLD",2000,4538913120
"836","Jordan","JOR","World","WLD",2000,1897487755
"837","Jordan","JOR","World","WLD",2000,374581893
"838","Kenya","KEN","World","WLD",2000,2891517265
"839","Kenya","KEN","World","WLD",2000,1571043386
"840","Rep. of Korea","KOR","World","WLD",2000,160479262799
"841","Rep. of Korea","KOR","World","WLD",2000,172267495379
"842","Kyrgyzstan","KGZ","World","WLD",2000,554113511
"843","Kyrgyzstan","KGZ","World","WLD",2000,504489179
"844","Lebanon","LBN","World","WLD",2000,6226795136
"845","Lebanon","LBN","World","WLD",2000,714340424
"846","Latvia","LVA","World","WLD",2000,3190830191
"847","Latvia","LVA","World","WLD",2000,1869272919
"848","Lithuania","LTU","World","WLD",2000,5456480316
"849","Lithuania","LTU","World","WLD",2000,3809411167
"850","Luxembourg","LUX","World","WLD",2000,10592383579
"851","Luxembourg","LUX","World","WLD",2000,7876174863
"852","China, Macao SAR","MAC","World","WLD",2000,2625222775
"853","China, Macao SAR","MAC","World","WLD",2000,2539329767
"854","China, Macao SAR","MAC","World","WLD",2000,411134503
"855","China, Macao SAR","MAC","World","WLD",2000,370760479
"856","Madagascar","MDG","World","WLD",2000,990665147
